OBJECTID,Id,Company,Status,StatusStart,LatestEventStart,LatestEventEnd,Latitude,Longitude,ReceivingWaterCourse,LastUpdated,x,y
112,WXW00571,Wessex Water,1,3/9/2026 2:42:00 PM,3/9/2026 2:42:00 PM,,51.101356067127,-1.76083440711487,RIVER BOURNE,3/9/2026 5:33:26 PM,-196015.189571304,6639242.05834217
113,WXW00578,Wessex Water,0,2/20/2026 12:12:00 AM,2/19/2026 7:18:00 AM,2/20/2026 12:12:00 AM,51.0031147604275,-2.69162560054436,RIVER YEO,3/9/2026 5:33:26 PM,-299630.391258737,6621844.70629148
114,WXW00579,Wessex Water,0,2/20/2026 8:10:00 PM,2/20/2026 8:06:00 PM,2/20/2026 8:10:00 PM,50.9415781645485,-2.91788508905226,RIVER ISLE,3/9/2026 5:33:26 PM,-324817.482306583,6610966.07543115
115,WXW00580,Wessex Water,0,2/28/2026 10:23:00 AM,2/28/2026 10:22:00 AM,2/28/2026 10:23:00 AM,50.9627769774703,-2.91562492769546,TRIBUTARY OF THE RIVER ISLE,3/9/2026 5:33:26 PM,-324565.882295234,6614712.04035222
116,WXW00582,Wessex Water,1,3/4/2026 3:50:00 PM,3/4/2026 3:50:00 PM,,50.9259448647919,-2.1969554637925,RIVER IWERNE,3/9/2026 5:33:26 PM,-244563.963524881,6608204.66612545
117,WXW00591,Wessex Water,0,2/19/2026 2:34:00 AM,2/19/2026 2:32:00 AM,2/19/2026 2:34:00 AM,51.4181638062205,-2.48893506059626,RIVER AVON,3/9/2026 5:33:26 PM,-277066.983563101,6695598.06601561
118,WXW00594,Wessex Water,0,2/28/2026 11:30:00 AM,2/28/2026 11:28:00 AM,2/28/2026 11:30:00 AM,51.1946857463925,-3.22896620699775,BRISTOL CHANNEL (COASTAL),3/9/2026 5:33:26 PM,-359446.873951677,6655803.89787703
119,WXW00597,Wessex Water,0,2/19/2026 9:56:00 AM,2/18/2026 6:38:00 PM,2/19/2026 9:56:00 AM,50.8957234066337,-2.38987156427106,RIVER LYDDEN,3/9/2026 5:33:26 PM,-266039.285595979,6602869.08725397
120,WXW01300,Wessex Water,0,2/22/2026 11:51:00 PM,2/22/2026 11:50:00 PM,2/22/2026 11:51:00 PM,51.4124387822843,-2.88705919930466,(E) SEVERN ESTUARY,3/9/2026 5:33:26 PM,-321385.95995663,6694576.20209979
121,WXW00602,Wessex Water,0,2/19/2026 12:06:00 PM,2/19/2026 12:04:00 PM,2/19/2026 12:06:00 PM,50.7681655666175,-1.87665677453373,LOWER RIVER STOUR(S),3/9/2026 5:33:26 PM,-208908.476534842,6580386.89953728
122,WXW00606,Wessex Water,0,2/12/2026 3:07:00 PM,2/12/2026 3:02:00 PM,2/12/2026 3:07:00 PM,51.4077502868012,-2.11701417867431,BRISTOL AVON,3/9/2026 5:33:26 PM,-235664.940372164,6693739.44424644
123,WXW00617,Wessex Water,0,2/19/2026 8:22:00 AM,2/19/2026 8:20:00 AM,2/19/2026 8:22:00 AM,50.6432365706885,-2.55385905767144,TRIBUTARY OF WEST FLEET,3/9/2026 5:33:26 PM,-284294.289857774,6558427.38872072
124,WXW00621,Wessex Water,0,2/19/2026 5:04:00 AM,2/19/2026 5:02:00 AM,2/19/2026 5:04:00 AM,51.2948296116276,-2.00359369956412,SEMINGTON BROOK,3/9/2026 5:33:26 PM,-223039.030392089,6673612.30371338
125,WXW00627,Wessex Water,0,2/11/2026 11:26:00 PM,2/11/2026 7:27:00 PM,2/11/2026 11:26:00 PM,51.2236441866389,-2.43212091178785,LEIGH STREAM,3/9/2026 5:33:26 PM,-270742.461447896,6660949.54240078
126,WXW00639,Wessex Water,0,2/28/2026 12:18:00 PM,2/28/2026 12:05:00 PM,2/28/2026 12:18:00 PM,51.4794252954684,-2.22018979766629,BY BROOK,3/9/2026 5:33:26 PM,-247150.397740632,6706540.69766402
127,WXW00643,Wessex Water,0,2/28/2026 1:00:00 AM,2/28/2026 12:55:00 AM,2/28/2026 1:00:00 AM,50.9226460768139,-2.82926689051662,LOPEN STREAM(S),3/9/2026 5:33:26 PM,-314952.549570579,6607622.0987696
128,WXW00659,Wessex Water,0,2/19/2026 10:48:00 PM,2/19/2026 6:02:00 AM,2/19/2026 10:48:00 PM,51.5538610319663,-2.23503402121521,LUCKINGTON BROOK,3/9/2026 5:33:26 PM,-248802.84914732,6719856.33334869
129,WXW00663,Wessex Water,0,3/5/2026 7:51:00 AM,3/5/2026 7:49:00 AM,3/5/2026 7:51:00 AM,50.923257076087,-2.3566737750506,RIVER LYDDEN,3/9/2026 5:33:26 PM,-262343.724604495,6607729.99838343
130,WSX10151,Wessex Water,0,1/28/2026 8:50:00 AM,1/28/2026 5:31:00 AM,1/28/2026 8:50:00 AM,51.2846190859598,-2.94874968437245,TRIB OF THE RIVER AXE,3/9/2026 5:33:26 PM,-328253.313341167,6671794.80750721
131,WXW00668,Wessex Water,0,2/20/2026 3:59:00 AM,2/18/2026 8:22:00 PM,2/20/2026 3:59:00 AM,50.730242669004,-2.04623011449469,LYTCHETT BAY(E),3/9/2026 5:33:26 PM,-227785.294391411,6573714.77904434
132,WXW00674,Wessex Water,0,3/4/2026 11:50:00 PM,3/4/2026 11:45:00 PM,3/4/2026 11:50:00 PM,50.7727821563592,-2.56510075871105,RIVER FROME,3/9/2026 5:33:26 PM,-285545.710293154,6581199.50738665
133,WXW00677,Wessex Water,0,2/23/2026 7:04:00 PM,2/23/2026 7:01:00 PM,2/23/2026 7:04:00 PM,51.5810717130578,-2.08328577146377,RIVER AVON,3/9/2026 5:33:26 PM,-231910.311256219,6724729.42693334
134,WXW01301,Wessex Water,0,3/5/2026 10:58:00 AM,3/5/2026 10:56:00 AM,3/5/2026 10:58:00 AM,50.8587620008509,-2.37335903715725,TRIB OF THE RIVER LYDDEN,3/9/2026 5:33:26 PM,-264201.119485959,6596348.27977218
135,WXW00689,Wessex Water,0,1/27/2026 6:31:00 PM,1/27/2026 3:07:00 AM,1/27/2026 6:31:00 PM,50.9574424664339,-2.29788399027643,TRIB OF RIVER STOUR(S),3/9/2026 5:33:26 PM,-255799.275699588,6613769.23746431
136,WXW00690,Wessex Water,0,3/2/2026 1:37:00 PM,3/2/2026 1:35:00 PM,3/2/2026 1:37:00 PM,50.9596870946428,-2.33662111261156,RIVER STOUR,3/9/2026 5:33:26 PM,-260111.472432731,6614165.93203989
137,WXW00692,Wessex Water,0,1/11/2026 9:53:00 PM,1/11/2026 9:48:00 PM,1/11/2026 9:53:00 PM,51.4569356736882,-2.31030919103926,DONCOMBE BROOK,3/9/2026 5:33:26 PM,-257182.44272151,6702521.85720761
138,WXW00696,Wessex Water,0,1/27/2026 11:00:31 PM,1/27/2026 4:34:56 PM,1/27/2026 11:00:31 PM,50.9699828383171,-2.78284938987163,PARRETT AND HINTON MEADS BROOK,3/9/2026 5:33:26 PM,-309785.377034882,6615985.75097874
139,WXW00697,Wessex Water,0,3/8/2026 5:18:00 AM,3/8/2026 5:16:00 AM,3/8/2026 5:18:00 AM,50.9763539417949,-2.7935626933204,PARRETT AND HINTON MEADS BROOK,3/9/2026 5:33:26 PM,-310977.976519513,6617112.07418881
140,WXW00705,Wessex Water,0,2/22/2026 1:54:00 PM,2/22/2026 1:44:00 PM,2/22/2026 1:54:00 PM,51.1745425160585,-2.78623122474992,TRIBUTARY OF THE RIVER BRUE,3/9/2026 5:33:26 PM,-310161.84117148,6652226.54075576
141,WXW00707,Wessex Water,0,2/13/2026 1:02:00 PM,2/13/2026 11:16:00 AM,2/13/2026 1:02:00 PM,51.374075970747,-2.14389503744028,RIVER AVON,3/9/2026 5:33:26 PM,-238657.303882078,6687732.09375816
142,WXW00708,Wessex Water,0,2/13/2026 11:58:00 PM,2/13/2026 11:46:00 PM,2/13/2026 11:58:00 PM,51.3728335015395,-2.14815451798798,RIVER AVON,3/9/2026 5:33:26 PM,-239131.467087692,6687510.52724078
143,WXW00713,Wessex Water,0,2/22/2026 11:14:00 PM,2/22/2026 11:12:00 PM,2/22/2026 11:14:00 PM,51.0825365855204,-2.26854810811518,SHREEN WATER,3/9/2026 5:33:26 PM,-252533.620235426,6635906.49543271
144,WXW00715,Wessex Water,0,2/18/2026 7:30:00 PM,2/18/2026 6:30:00 PM,2/18/2026 7:30:00 PM,50.9121844469777,-2.7804165826188,TRIB OF GOULDS BROOK,3/9/2026 5:33:26 PM,-309514.558170299,6605774.84367065
145,WXW00716,Wessex Water,0,2/19/2026 10:10:00 PM,2/19/2026 10:08:00 PM,2/19/2026 10:10:00 PM,50.9121844469777,-2.7804165826188,TRIB OF GOULDS BROOK,3/9/2026 5:33:26 PM,-309514.558170299,6605774.84367065
146,WXW00723,Wessex Water,0,2/12/2026 10:34:00 AM,2/12/2026 10:32:00 AM,2/12/2026 10:34:00 AM,50.9547039778462,-2.45291788372439,HENOVER BROOK(S),3/9/2026 5:33:26 PM,-273057.569773914,6613285.28857833
147,WXW00742,Wessex Water,0,2/28/2026 1:04:00 PM,2/28/2026 1:02:00 PM,2/28/2026 1:04:00 PM,51.025617750518,-3.23626455608009,HILLFARRANCE BROOK,3/9/2026 5:33:26 PM,-360259.322455155,6625826.45781817
148,WXW00744,Wessex Water,0,3/2/2026 12:31:00 AM,3/2/2026 12:27:00 AM,3/2/2026 12:31:00 AM,51.2131770510119,-3.4409422165183,(C) BRISTOL CHANNEL,3/9/2026 5:33:26 PM,-383043.935391895,6659089.25666799
149,WXW00782,Wessex Water,0,2/28/2026 9:44:00 AM,2/28/2026 9:37:00 AM,2/28/2026 9:44:00 AM,51.1555321538137,-3.12838938476721,FIDDINGTON BROOK,3/9/2026 5:33:26 PM,-348250.713315368,6648851.80963547
150,WXW00800,Wessex Water,0,3/1/2026 9:42:00 PM,3/1/2026 9:41:00 PM,3/1/2026 9:42:00 PM,51.04392007867,-2.5310026543718,RIVER CAM,3/9/2026 5:33:26 PM,-281749.926681093,6629066.35631232
151,WXW00804,Wessex Water,0,1/15/2026 8:28:00 PM,1/15/2026 8:22:00 PM,1/15/2026 8:28:00 PM,51.6698527000468,-2.38947616524451,DOVERTE BROOK,3/9/2026 5:33:26 PM,-265995.269977683,6740649.31614734
152,WXW00807,Wessex Water,0,2/22/2026 4:22:00 AM,2/18/2026 9:15:00 PM,2/22/2026 4:22:00 AM,51.0893086660102,-3.00104111900804,PETHERTON STREAM,3/9/2026 5:33:26 PM,-334074.369217651,6637106.62191935
153,WXW00812,Wessex Water,0,2/28/2026 7:34:00 PM,2/28/2026 6:04:00 PM,2/28/2026 7:34:00 PM,51.3034450865853,-2.3346185768248,TRIBUTARY OF NORTON BROOK(S),3/9/2026 5:33:26 PM,-259888.551168653,6675146.19180594
154,WXW00816,Wessex Water,0,3/1/2026 11:28:00 PM,3/1/2026 10:36:00 PM,3/1/2026 11:28:00 PM,51.2167978468817,-2.37897209926346,NUNNEY BROOK,3/9/2026 5:33:26 PM,-264825.962701414,6659732.719627
155,WXW00818,Wessex Water,0,2/14/2026 12:07:00 AM,2/13/2026 4:35:00 PM,2/14/2026 12:07:00 AM,51.2332715170859,-2.50203957296081,MELLS STREAM,3/9/2026 5:33:26 PM,-278525.771206618,6662660.94615891
156,WXW00834,Wessex Water,0,2/18/2026 10:03:00 PM,2/18/2026 5:22:00 PM,2/18/2026 10:03:00 PM,50.9292745617635,-2.79876388054645,LOPEN BROOK (S),3/9/2026 5:33:26 PM,-311556.970033037,6608792.73391721
157,WXW00839,Wessex Water,0,1/27/2026 9:09:00 AM,1/27/2026 6:35:00 AM,1/27/2026 9:09:00 AM,51.1270875758705,-2.6207613386188,TRIB OF COXBRIDGE BROOK,3/9/2026 5:33:26 PM,-291741.817705743,6643804.90646543
158,WXW00848,Wessex Water,0,2/28/2026 11:42:00 PM,2/28/2026 11:40:00 PM,2/28/2026 11:42:00 PM,51.316673984319,-2.49401963548131,CAM BROOK,3/9/2026 5:33:26 PM,-277632.995850206,6677502.00834979
159,WXW00856,Wessex Water,0,2/22/2026 9:50:00 PM,2/22/2026 9:49:00 PM,2/22/2026 9:50:00 PM,51.3332688733605,-1.77766548864782,RIVER AVON (HAMPSHIRE),3/9/2026 5:33:26 PM,-197888.816997051,6680458.20510898
160,WXW00859,Wessex Water,0,2/23/2026 12:38:00 PM,2/22/2026 10:00:00 AM,2/23/2026 12:38:00 PM,51.1622874881346,-2.59562583619054,TRIBUTARY OF WHITELAKE,3/9/2026 5:33:26 PM,-288943.746374596,6650050.86140811
161,WXW00868,Wessex Water,0,2/27/2026 9:00:00 AM,2/27/2026 8:58:00 AM,2/27/2026 9:00:00 AM,50.7416480176644,-1.9913028386122,TRIBUTARY OF HOLES BAY(E),3/9/2026 5:33:26 PM,-221670.81800951,6575720.85758155
162,WXW00875,Wessex Water,0,3/1/2026 11:58:00 PM,3/1/2026 11:57:00 PM,3/1/2026 11:58:00 PM,51.4937410546932,-2.73916141750727,(E) SEVERN ESTUARY,3/9/2026 5:33:26 PM,-304922.054197491,6709099.92115368
163,WXW00882,Wessex Water,0,12/18/2025 4:42:00 PM,12/18/2025 1:18:00 PM,12/18/2025 4:42:00 PM,51.3314039551452,-2.02021604432829,SEMINGTON BROOK,3/9/2026 5:33:26 PM,-224889.421347027,6680125.93710576
164,WXW00885,Wessex Water,0,3/2/2026 2:08:00 AM,3/2/2026 2:06:00 AM,3/2/2026 2:08:00 AM,50.9751353671261,-2.49283025919048,RIVER YEO,3/9/2026 5:33:26 PM,-277500.595087148,6616896.63504587
165,WXW00894,Wessex Water,0,2/28/2026 1:53:00 PM,2/28/2026 1:52:00 PM,2/28/2026 1:53:00 PM,51.4796343016459,-2.4163965416319,FELTHAM BROOK,3/9/2026 5:33:26 PM,-268992.03256909,6706578.05584944
166,WXW00898,Wessex Water,0,2/24/2026 2:13:10 PM,2/22/2026 7:31:00 PM,2/24/2026 2:13:10 PM,50.7043826983602,-2.66041663422062,RIVER BRIDE,3/9/2026 5:33:26 PM,-296156.225019394,6569168.09591777
167,WXW00911,Wessex Water,0,2/13/2026 9:04:00 PM,2/13/2026 3:36:00 PM,2/13/2026 9:04:00 PM,51.2944694911214,-2.43317225900691,WELLOW BROOK,3/9/2026 5:33:26 PM,-270859.496884968,6673548.1945888
168,WXW00912,Wessex Water,0,2/13/2026 9:18:00 PM,2/13/2026 3:28:00 PM,2/13/2026 9:18:00 PM,51.2945198478476,-2.43300321113179,WELLOW BROOK,3/9/2026 5:33:26 PM,-270840.67856159,6673557.15912897
169,WXW00913,Wessex Water,0,3/9/2026 4:46:00 AM,3/9/2026 4:44:00 AM,3/9/2026 4:46:00 AM,51.2945660175749,-2.43131173810849,WELLOW BROOK,3/9/2026 5:33:26 PM,-270652.384645946,6673565.37830526
170,WXW00927,Wessex Water,0,2/19/2026 1:12:00 PM,2/19/2026 5:01:00 AM,2/19/2026 1:12:00 PM,51.5733692263732,-2.65507290501814,THE CHESTLE PILL RIVER,3/9/2026 5:33:26 PM,-295561.363805637,6723349.71166631
171,WXW00929,Wessex Water,0,3/2/2026 3:06:00 PM,3/2/2026 3:02:00 PM,3/2/2026 3:06:00 PM,50.8299215845327,-1.79616192638817,HAMPSHIRE AVON RIVER,3/9/2026 5:33:26 PM,-199947.831027796,6591263.7830458
172,WXW00936,Wessex Water,0,2/16/2026 2:36:00 PM,2/16/2026 3:10:00 AM,2/16/2026 2:36:00 PM,51.2897362865694,-2.28253882892513,SOMERSET FROME(S),3/9/2026 5:33:26 PM,-254091.06015182,6672705.6300444
173,WXW00942,Wessex Water,0,2/8/2026 10:58:00 PM,2/8/2026 5:30:00 PM,2/8/2026 10:58:00 PM,51.3637883323188,-2.04744971669139,SUMMERHAM BROOK,3/9/2026 5:33:26 PM,-227921.059886917,6685897.70536731
174,WXW00949,Wessex Water,0,3/8/2026 11:19:00 PM,3/8/2026 10:52:00 PM,3/8/2026 11:19:00 PM,51.0566383819735,-1.77437581333733,RIVER AVON(S),3/9/2026 5:33:26 PM,-197522.612016613,6631318.51839649
175,WXW00960,Wessex Water,0,2/28/2026 8:36:00 PM,2/28/2026 8:24:00 PM,2/28/2026 8:36:00 PM,51.0554181913106,-3.20371189804337,TRIBUTARY OF HALSE WATER,3/9/2026 5:33:26 PM,-356635.57713854,6631102.41973634
176,WXW00969,Wessex Water,0,2/19/2026 10:01:00 PM,2/19/2026 6:42:00 PM,2/19/2026 10:01:00 PM,51.3496472317073,-2.06795700530341,SEEND HILL STREAM(S),3/9/2026 5:33:26 PM,-230203.920812759,6683376.87865266
177,WXW00974,Wessex Water,0,2/1/2026 5:24:00 PM,2/1/2026 4:48:00 PM,2/1/2026 5:24:00 PM,51.0416122885281,-2.18059083282484,TRIBUTARY OF RIVER SEM,3/9/2026 5:33:26 PM,-242742.261138542,6628657.75822093
178,WXW00975,Wessex Water,0,2/8/2026 10:56:00 AM,2/8/2026 10:06:00 AM,2/8/2026 10:56:00 AM,50.9881637306425,-2.20429010426776,STIRCHELL BROOK,3/9/2026 5:33:26 PM,-245380.451967739,6619200.29073198
179,WXW00976,Wessex Water,0,2/9/2026 7:56:00 PM,2/9/2026 7:54:00 PM,2/9/2026 7:56:00 PM,50.9881637306425,-2.20429010426776,STIRCHELL BROOK,3/9/2026 5:33:26 PM,-245380.451967739,6619200.29073198
180,WXW00978,Wessex Water,0,2/24/2026 9:29:00 PM,2/24/2026 9:26:00 PM,2/24/2026 9:29:00 PM,51.144868207242,-2.83404106067769,STH DRAIN-TRIB OF LWR BRUE (S),3/9/2026 5:33:26 PM,-315484.007761869,6646959.34804446
181,WXW00983,Wessex Water,0,2/19/2026 9:34:00 AM,2/19/2026 9:16:00 AM,2/19/2026 9:34:00 AM,51.1936042713486,-2.57031671286269,RIVER SHEPPEY,3/9/2026 5:33:26 PM,-286126.347653316,6655611.79251405
182,WXW00984,Wessex Water,0,3/9/2026 4:40:00 AM,3/9/2026 4:38:00 AM,3/9/2026 4:40:00 AM,50.9363262742106,-2.5276481221256,RIVER YEO,3/9/2026 5:33:26 PM,-281376.501859596,6610038.29704702
183,WXW00985,Wessex Water,0,2/14/2026 2:36:00 PM,2/14/2026 2:18:00 PM,2/14/2026 2:36:00 PM,50.9363262742106,-2.5276481221256,RIVER YEO,3/9/2026 5:33:26 PM,-281376.501859596,6610038.29704702
184,WXW00986,Wessex Water,0,2/18/2026 9:40:00 PM,2/18/2026 9:28:00 PM,2/18/2026 9:40:00 PM,51.569558036296,-2.20494538331607,AVON (SHERSTON BRANCH),3/9/2026 5:33:26 PM,-245453.397297724,6722667.11507162
185,WXW00987,Wessex Water,0,3/4/2026 6:22:00 AM,3/4/2026 6:19:00 AM,3/4/2026 6:22:00 AM,50.8942879383341,-2.2312204248701,STOUR(S),3/9/2026 5:33:26 PM,-248378.321544091,6602615.7424116
186,WXW00988,Wessex Water,0,2/18/2026 11:43:00 PM,2/18/2026 11:26:00 PM,2/18/2026 11:43:00 PM,50.7176310297899,-2.71155867608959,TRIBUTARY OF THE RIVER BRIDE,3/9/2026 5:33:26 PM,-301849.331078376,6571497.09548229
187,WXW00992,Wessex Water,0,2/19/2026 3:09:00 AM,2/18/2026 8:50:00 PM,2/19/2026 3:09:00 AM,51.3010247659034,-2.40749650311556,WELLOW BROOK,3/9/2026 5:33:26 PM,-268001.284813411,6674715.2519426
188,WXW00993,Wessex Water,1,2/24/2026 7:04:00 PM,2/24/2026 7:04:00 PM,,51.1830623588506,-1.89499858535142,RIVER TILL,3/9/2026 5:33:26 PM,-210950.277575294,6653739.43997374
189,WXW01007,Wessex Water,-1,,2/22/2026 11:01:00 AM,2/23/2026 1:40:00 AM,51.065902482243,-2.73675343322546,TRIB OF RIVER CARY(),3/9/2026 5:33:26 PM,-304653.998613401,6632959.398303
190,WXW01014,Wessex Water,0,3/1/2026 9:54:00 PM,3/1/2026 9:08:00 PM,3/1/2026 9:54:00 PM,50.8636529130778,-2.75424508408651,RIVER PARRETT,3/9/2026 5:33:26 PM,-306601.160280387,6597210.84776687
191,WXW01015,Wessex Water,0,2/22/2026 10:52:00 PM,2/22/2026 10:44:00 PM,2/22/2026 10:52:00 PM,50.9544633332555,-2.81256315306199,NORTH MILLS BROOK(S),3/9/2026 5:33:26 PM,-313093.098022784,6613242.7629497
192,WXW01025,Wessex Water,0,3/9/2026 12:28:00 PM,3/9/2026 12:24:00 PM,3/9/2026 12:28:00 PM,51.0234176586678,-2.5647926075557,THE RIVER CAM,3/9/2026 5:33:26 PM,-285511.407063453,6625437.08124867
193,WXW01026,Wessex Water,0,2/19/2026 3:06:00 PM,2/19/2026 3:00:00 PM,2/19/2026 3:06:00 PM,51.1305625038949,-3.0857571924773,A TRIB OF THE CANNINGTON BROOK,3/9/2026 5:33:26 PM,-343504.919378254,6644421.293999
194,WXW01066,Wessex Water,0,2/20/2026 2:08:00 AM,2/20/2026 2:06:00 AM,2/20/2026 2:08:00 AM,51.1838836300138,-3.13925833330216,STOGURSEY BROOK,3/9/2026 5:33:26 PM,-349460.639131737,6653885.29083273
195,WXW01072,Wessex Water,0,3/5/2026 2:16:00 PM,3/5/2026 2:15:00 PM,3/5/2026 2:16:00 PM,51.0432848775554,-2.94936598185787,TIDAL RIVER TONE(E),3/9/2026 5:33:26 PM,-328321.919263421,6628953.89086595
196,WXW01078,Wessex Water,0,2/20/2026 9:38:00 PM,2/20/2026 7:54:00 AM,2/20/2026 9:38:00 PM,50.9300196166896,-2.39975163091636,CAUNDLE BROOK,3/9/2026 5:33:26 PM,-267139.129583937,6608924.32607098
197,WXW01083,Wessex Water,0,2/19/2026 10:31:00 PM,2/19/2026 10:29:00 PM,2/19/2026 10:31:00 PM,50.9249267259218,-2.28643454620195,RIVER STOUR,3/9/2026 5:33:26 PM,-254524.729415351,6608024.85796199
198,WXW01084,Wessex Water,0,2/20/2026 12:41:00 AM,2/19/2026 10:32:00 PM,2/20/2026 12:41:00 AM,50.9249267259218,-2.28643454620195,RIVER STOUR,3/9/2026 5:33:26 PM,-254524.729415351,6608024.85796199
199,WXW01090,Wessex Water,0,3/3/2026 11:53:00 PM,3/3/2026 11:52:00 PM,3/3/2026 11:53:00 PM,51.5063869893637,-2.06197403913204,BRISTOL AVON(S),3/9/2026 5:33:26 PM,-229537.900065128,6711361.299304
200,WXW01100,Wessex Water,1,3/9/2026 1:38:00 AM,3/9/2026 1:38:00 AM,,50.78432608061,-2.52337426126848,SYDLING WATER,3/9/2026 5:33:26 PM,-280900.73784526,6583231.80931897
201,WXW01103,Wessex Water,0,2/23/2026 11:52:00 AM,2/23/2026 11:23:00 AM,2/23/2026 11:52:00 AM,50.8262455172763,-2.12220633916346,STOUR (S),3/9/2026 5:33:26 PM,-236242.929033934,6590615.92690353
202,WXW01108,Wessex Water,0,2/20/2026 7:25:00 AM,2/19/2026 8:49:00 PM,2/20/2026 7:25:00 AM,51.0035045532489,-2.40816532190858,THE BOW BROOK(S),3/9/2026 5:33:26 PM,-268075.737380883,6621913.66104736
203,WXW01111,Wessex Water,0,2/27/2026 11:12:00 PM,2/27/2026 10:29:00 PM,2/27/2026 11:12:00 PM,51.6339479908382,-2.15412004009399,RIVER AVON,3/9/2026 5:33:26 PM,-239795.54597085,6734207.25973285
204,WXW01112,Wessex Water,0,3/5/2026 9:08:00 PM,3/5/2026 8:32:00 PM,3/5/2026 9:08:00 PM,51.6307059166605,-2.15232564429933,RIVER AVON,3/9/2026 5:33:26 PM,-239595.794744706,6733625.81484538
205,WXW01132,Wessex Water,0,11/14/2025 11:25:00 PM,11/14/2025 11:24:00 PM,11/14/2025 11:25:00 PM,51.4071474898244,-2.11799170948632,BYDE MILL BROOK/RIVER AVON,3/9/2026 5:33:26 PM,-235773.758604392,6693631.86902925
206,WXW01133,Wessex Water,0,2/19/2026 10:38:00 PM,2/19/2026 1:39:00 AM,2/19/2026 10:38:00 PM,51.4071474898244,-2.11799170948632,BYDE MILL BROOK/RIVER AVON,3/9/2026 5:33:26 PM,-235773.758604392,6693631.86902925
207,WXW01136,Wessex Water,0,3/2/2026 5:04:00 AM,3/2/2026 5:02:00 AM,3/2/2026 5:04:00 AM,51.608223570986,-2.63101212805395,SEVERN ESTUARY(E),3/9/2026 5:33:26 PM,-292882.930365893,6729594.8953879
208,WXW01138,Wessex Water,0,2/19/2026 4:14:00 PM,2/18/2026 6:40:00 PM,2/19/2026 4:14:00 PM,50.9844998196766,-2.72843227303406,TRIB OF WITCOMBE BOTTOM DRAIN,3/9/2026 5:33:26 PM,-303727.691298085,6618552.37815421
209,WXW01141,Wessex Water,0,2/10/2026 3:28:00 PM,2/10/2026 3:26:00 PM,2/10/2026 3:28:00 PM,51.5103590558243,-1.94191652897275,"COWAGE BROOK,DITCH TRIB OF",3/9/2026 5:33:26 PM,-216173.159168288,6712071.72383796
210,WXW01142,Wessex Water,0,3/4/2026 12:13:00 AM,3/3/2026 9:52:00 AM,3/4/2026 12:13:00 AM,51.5703677068301,-2.5775569574293,TOCKINGTON MILL RHINE(S),3/9/2026 5:33:26 PM,-286932.327991689,6722812.12492225
211,WXW01143,Wessex Water,0,3/2/2026 7:10:00 AM,3/2/2026 7:08:00 AM,3/2/2026 7:10:00 AM,50.7796905528601,-2.61554880916809,RIVER HOOKE,3/9/2026 5:33:26 PM,-291161.561581544,6582415.66676117
212,WXW01155,Wessex Water,0,2/26/2025 8:26:00 PM,2/26/2025 8:15:00 AM,2/26/2025 8:26:00 PM,51.324921770352,-2.2179105852382,"F/E-RIVER AVON, CSO-RIVER BISS",3/9/2026 5:33:26 PM,-246896.676973728,6678971.12691004
213,WXW01163,Wessex Water,0,2/28/2026 5:26:00 AM,2/28/2026 5:24:00 AM,2/28/2026 5:26:00 AM,51.3237300401116,-2.6843313107153,"CONGRESBURY YEO, TRIB OF LAKE",3/9/2026 5:33:26 PM,-298818.394629268,6678758.83628078
214,WXW01172,Wessex Water,0,2/1/2026 7:54:00 PM,2/1/2026 7:48:00 PM,2/1/2026 7:54:00 PM,51.3167675979036,-1.94492919272264,SEMINGTON BROOK,3/9/2026 5:33:26 PM,-216508.527362857,6677518.68157949
215,WXW01190,Wessex Water,0,2/19/2026 12:12:00 AM,2/19/2026 12:09:00 AM,2/19/2026 12:12:00 AM,50.6973549133629,-2.09132315929703,TIDAL RIVER PIDDLE,3/9/2026 5:33:26 PM,-232805.029177126,6567932.90872311
216,WXW01192,Wessex Water,0,2/14/2026 1:26:00 AM,2/14/2026 1:22:00 AM,2/14/2026 1:26:00 AM,51.1920618105703,-2.18140613382139,RIVER WYLYE,3/9/2026 5:33:26 PM,-242833.020030321,6655337.80879845
217,WXW01201,Wessex Water,0,2/19/2026 11:58:00 AM,2/19/2026 7:48:00 AM,2/19/2026 11:58:00 AM,51.2290577498538,-2.80465135303415,TRIB OF LANDCOURSE RHYNE,3/9/2026 5:33:26 PM,-312212.360472428,6661911.84117284
218,WXW01204,Wessex Water,0,2/19/2026 12:52:00 PM,2/19/2026 12:46:00 PM,2/19/2026 12:52:00 PM,50.9907010397588,-3.24012457521367,TRIBUTARY OF RIVER TONE,3/9/2026 5:33:26 PM,-360689.017819558,6619649.00914311
219,WXW01206,Wessex Water,0,1/28/2025 8:33:00 AM,1/28/2025 8:03:00 AM,1/28/2025 8:33:00 AM,51.3218130821866,-2.36835207999618,WELLOW BROOK,3/9/2026 5:33:26 PM,-263643.747564365,6678417.36771776
220,WXW01208,Wessex Water,0,2/16/2026 1:20:00 PM,2/16/2026 1:18:00 PM,2/16/2026 1:20:00 PM,51.2013582269338,-2.6683488025122,WELLS MOAT STREAM(S),3/9/2026 5:33:26 PM,-297039.229954499,6656989.24854528
221,WXW00179,Wessex Water,0,2/18/2026 9:54:00 PM,2/18/2026 9:24:00 PM,2/18/2026 9:54:00 PM,50.6986236247137,-2.77258732909712,LYME BAY (C),3/9/2026 5:33:26 PM,-308643.009654973,6568155.88079643
